proc_code,crop_process,crop_original,unit,iso3c,rate_value
p019,"Pulses  production, Other",pulsenes,kgN/ha,GEO,13.640718
p019,"Pulses  production, Other",pulsenes,kgN/ha,GAB,0.63941383
p019,"Pulses  production, Other",pulsenes,kgN/ha,GMB,0.96640128
p019,"Pulses  production, Other",pulsenes,kgN/ha,DEU,39.771389
p019,"Pulses  production, Other",pulsenes,kgN/ha,GHA,0.37050915
p019,"Pulses  production, Other",pulsenes,kgN/ha,GRC,41.744213
p019,"Pulses  production, Other",pulsenes,kgN/ha,GUA,29.733227
p019,"Pulses  production, Other",pulsenes,kgN/ha,GIN,0.092213929
p019,"Pulses  production, Other",pulsenes,kgN/ha,HUN,31.542788
p019,"Pulses  production, Other",pulsenes,kgN/ha,HRV,49.242413
p019,"Pulses  production, Other",pulsenes,kgN/ha,IND,33.012493
p019,"Pulses  production, Other",pulsenes,kgN/ha,IDN,48.944176
p019,"Pulses  production, Other",pulsenes,kgN/ha,IRN,31.221647
p019,"Pulses  production, Other",pulsenes,kgN/ha,IRQ,70.560577
p019,"Pulses  production, Other",pulsenes,kgN/ha,IRL,33.567745
p019,"Pulses  production, Other",pulsenes,kgN/ha,ISR,65.686104
p019,"Pulses  production, Other",pulsenes,kgN/ha,CIV,3.9565825
p019,"Pulses  production, Other",pulsenes,kgN/ha,KAZ,1.1259055
p019,"Pulses  production, Other",pulsenes,kgN/ha,KGZ,1.2278737
p019,"Pulses  production, Other",pulsenes,kgN/ha,KEN,3.0889044
p019,"Pulses  production, Other",pulsenes,kgN/ha,KHM,0.95452613
p019,"Pulses  production, Other",pulsenes,kgN/ha,PRK,6.8614039
p019,"Pulses  production, Other",pulsenes,kgN/ha,KOR,61.536671
p019,"Pulses  production, Other",pulsenes,kgN/ha,LAO,1.0037525
p019,"Pulses  production, Other",pulsenes,kgN/ha,LBN,33.650093
p019,"Pulses  production, Other",pulsenes,kgN/ha,MDG,0.12898853
p019,"Pulses  production, Other",pulsenes,kgN/ha,MWI,5.023849
p019,"Pulses  production, Other",pulsenes,kgN/ha,MYS,25.007677
p019,"Pulses  production, Other",pulsenes,kgN/ha,MLI,0.32421818
p019,"Pulses  production, Other",pulsenes,kgN/ha,MRT,0.14999382
p019,"Pulses  production, Other",pulsenes,kgN/ha,MEX,25.392939
p019,"Pulses  production, Other",pulsenes,kgN/ha,MNG,1.0107685
p019,"Pulses  production, Other",pulsenes,kgN/ha,MAR,8
p019,"Pulses  production, Other",pulsenes,kgN/ha,MOZ,0.21564636
p019,"Pulses  production, Other",pulsenes,kgN/ha,NAM,0.26851699
p019,"Pulses  production, Other",pulsenes,kgN/ha,NPL,1.9880893
p019,"Pulses  production, Other",pulsenes,kgN/ha,MKD,24.369034
p019,"Pulses  production, Other",pulsenes,kgN/ha,NER,0.076813139
p019,"Pulses  production, Other",pulsenes,kgN/ha,NGA,1.3970308
p019,"Pulses  production, Other",pulsenes,kgN/ha,PAK,68.383598
p019,"Pulses  production, Other",pulsenes,kgN/ha,PAN,24.6882
p019,"Pulses  production, Other",pulsenes,kgN/ha,PNG,3.1024766
p019,"Pulses  production, Other",pulsenes,kgN/ha,PER,27.966915
p019,"Pulses  production, Other",pulsenes,kgN/ha,PHL,28.373009
p019,"Pulses  production, Other",pulsenes,kgN/ha,POL,46.430225
p019,"Pulses  production, Other",pulsenes,kgN/ha,PRT,25.909857
p019,"Pulses  production, Other",pulsenes,kgN/ha,GNB,0.26340941
p019,"Pulses  production, Other",pulsenes,kgN/ha,ERI,0.4109717
p019,"Pulses  production, Other",pulsenes,kgN/ha,ZWE,2.0497928
p019,"Pulses  production, Other",pulsenes,kgN/ha,ROM,14.74251
p019,"Pulses  production, Other",pulsenes,kgN/ha,RWA,0.023068517
p019,"Pulses  production, Other",pulsenes,kgN/ha,RUS,7.4170842
p019,"Pulses  production, Other",pulsenes,kgN/ha,SRM,27.273766
p019,"Pulses  production, Other",pulsenes,kgN/ha,SAU,26.59547
p019,"Pulses  production, Other",pulsenes,kgN/ha,SEN,8.0246582
p019,"Pulses  production, Other",pulsenes,kgN/ha,SLE,0.087053053
p019,"Pulses  production, Other",pulsenes,kgN/ha,SVN,64.324409
p019,"Pulses  production, Other",pulsenes,kgN/ha,SVK,19.52659
p019,"Pulses  production, Other",pulsenes,kgN/ha,ZAF,31.4035
p019,"Pulses  production, Other",pulsenes,kgN/ha,ESP,28.538729
p019,"Pulses  production, Other",pulsenes,kgN/ha,SUR,42.845238
p019,"Pulses  production, Other",pulsenes,kgN/ha,TJK,1.497846
p019,"Pulses  production, Other",pulsenes,kgN/ha,SWZ,3.5800834
p019,"Pulses  production, Other",pulsenes,kgN/ha,CHE,53.845741
p019,"Pulses  production, Other",pulsenes,kgN/ha,SYR,47.03056
p019,"Pulses  production, Other",pulsenes,kgN/ha,TKM,16.745945
p019,"Pulses  production, Other",pulsenes,kgN/ha,TZA,0.070339933
p019,"Pulses  production, Other",pulsenes,kgN/ha,THA,53.484592
p019,"Pulses  production, Other",pulsenes,kgN/ha,TGO,1.7948987
p019,"Pulses  production, Other",pulsenes,kgN/ha,TRI,45.345993
p019,"Pulses  production, Other",pulsenes,kgN/ha,TUN,14.424018
p019,"Pulses  production, Other",pulsenes,kgN/ha,TUR,25.771461
p019,"Pulses  production, Other",pulsenes,kgN/ha,UGA,0.14037271
p019,"Pulses  production, Other",pulsenes,kgN/ha,GBR,67.822121
p019,"Pulses  production, Other",pulsenes,kgN/ha,UKR,6.6049037
p019,"Pulses  production, Other",pulsenes,kgN/ha,USA,23.703846
p019,"Pulses  production, Other",pulsenes,kgN/ha,BFA,1.1488438
p019,"Pulses  production, Other",pulsenes,kgN/ha,UZB,47.080162
p019,"Pulses  production, Other",pulsenes,kgN/ha,VNM,68.343887
p019,"Pulses  production, Other",pulsenes,kgN/ha,ETH,1.099999
p019,"Pulses  production, Other",pulsenes,kgN/ha,YEM,6.4832344
p019,"Pulses  production, Other",pulsenes,kgN/ha,ZAR,0.028240472
p019,"Pulses  production, Other",pulsenes,kgN/ha,ZMB,0.423419
p019,"Pulses  production, Other",pulsenes,kgN/ha,SDN,3.3090053
p020,Nuts production,nutnes,kgN/ha,ARM,2.3644414
p020,Nuts production,nutnes,kgN/ha,AFG,0.589818
p020,Nuts production,nutnes,kgN/ha,ALB,0.59394872
p020,Nuts production,nutnes,kgN/ha,ARG,0.275408
p020,Nuts production,nutnes,kgN/ha,AUS,10.773558
p020,Nuts production,nutnes,kgN/ha,BHR,25.601646
p020,Nuts production,nutnes,kgN/ha,BOL,0.46773288
p020,Nuts production,nutnes,kgN/ha,BWA,0.07119742
p020,Nuts production,nutnes,kgN/ha,BRA,0.61068821
p020,Nuts production,nutnes,kgN/ha,BZE,6.1016006
p020,Nuts production,nutnes,kgN/ha,BGR,1.3320004
p020,Nuts production,nutnes,kgN/ha,MMR,3.6757813
p020,Nuts production,nutnes,kgN/ha,CAN,2.197674
p020,Nuts production,nutnes,kgN/ha,CHN,14.729022
p020,Nuts production,nutnes,kgN/ha,COS,0.85136807
p020,Nuts production,nutnes,kgN/ha,AZE,0.084896803
p020,Nuts production,nutnes,kgN/ha,BEN,7.2236066
p020,Nuts production,nutnes,kgN/ha,BLR,0.35124579
p020,Nuts production,nutnes,kgN/ha,ECU,9.2675858
p020,Nuts production,nutnes,kgN/ha,EGY,18.255058
p020,Nuts production,nutnes,kgN/ha,GEO,4.683826
p020,Nuts production,nutnes,kgN/ha,GMB,2.28864
p020,Nuts production,nutnes,kgN/ha,GHA,0.87744308
p020,Nuts production,nutnes,kgN/ha,GRC,13.758815
p020,Nuts production,nutnes,kgN/ha,GUA,10.209525
p020,Nuts production,nutnes,kgN/ha,GIN,0.21838181
p020,Nuts production,nutnes,kgN/ha,IND,12.585059
p020,Nuts production,nutnes,kgN/ha,IDN,16.805992
p020,Nuts production,nutnes,kgN/ha,IRN,0.79329813
p020,Nuts production,nutnes,kgN/ha,IRQ,24.228439
p020,Nuts production,nutnes,kgN/ha,ISR,21.650019
p020,Nuts production,nutnes,kgN/ha,ITA,14.618773
p020,Nuts production,nutnes,kgN/ha,CIV,1.3585755
p020,Nuts production,nutnes,kgN/ha,KAZ,0.028661625
p020,Nuts production,nutnes,kgN/ha,KGZ,2.9078624
p020,Nuts production,nutnes,kgN/ha,KEN,3.7419646
p020,Nuts production,nutnes,kgN/ha,KHM,2.2605174
p020,Nuts production,nutnes,kgN/ha,PRK,16.249237
p020,Nuts production,nutnes,kgN/ha,KOR,19.692995
p020,Nuts production,nutnes,kgN/ha,LVA,20.671761
p020,Nuts production,nutnes,kgN/ha,LAO,2.3770962
p020,Nuts production,nutnes,kgN/ha,LBN,0.85661322
p020,Nuts production,nutnes,kgN/ha,LSO,2.2485819
p020,Nuts production,nutnes,kgN/ha,MWI,11.897524
p020,Nuts production,nutnes,kgN/ha,MYS,0.63660771
p020,Nuts production,nutnes,kgN/ha,MLI,0.76781631
p020,Nuts production,nutnes,kgN/ha,MRT,0.35521662
p020,Nuts production,nutnes,kgN/ha,MEX,0.84558368
p020,Nuts production,nutnes,kgN/ha,MNG,0.34706804
p020,Nuts production,nutnes,kgN/ha,MOZ,0.51069564
p020,Nuts production,nutnes,kgN/ha,MDA,1.4074664
p020,Nuts production,nutnes,kgN/ha,NPL,4.7082109
p020,Nuts production,nutnes,kgN/ha,MKD,0.62034994
p020,Nuts production,nutnes,kgN/ha,NER,0.18190964
p020,Nuts production,nutnes,kgN/ha,NGA,0.47969976
p020,Nuts production,nutnes,kgN/ha,PAK,23.478653
p020,Nuts production,nutnes,kgN/ha,PNG,1.0653002
p020,Nuts production,nutnes,kgN/ha,PRY,0.19365832
p020,Nuts production,nutnes,kgN/ha,PER,0.71193892
p020,Nuts production,nutnes,kgN/ha,PHL,9.742465
p020,Nuts production,nutnes,kgN/ha,POL,97.902168
p020,Nuts production,nutnes,kgN/ha,PRT,8.5398407
p020,Nuts production,nutnes,kgN/ha,GNB,0.62380862
p020,Nuts production,nutnes,kgN/ha,ZWE,4.8543363
p020,Nuts production,nutnes,kgN/ha,ROM,0.37529266
p020,Nuts production,nutnes,kgN/ha,RWA,0.054631062
p020,Nuts production,nutnes,kgN/ha,RUS,0.18881266
p020,Nuts production,nutnes,kgN/ha,SRM,0.69429427
p020,Nuts production,nutnes,kgN/ha,SEN,2.7554317
p020,Nuts production,nutnes,kgN/ha,ZAF,0.79942316
p020,Nuts production,nutnes,kgN/ha,ESP,9.4063196
p020,Nuts production,nutnes,kgN/ha,TJK,3.5472126
p020,Nuts production,nutnes,kgN/ha,CHE,17.747458
p020,Nuts production,nutnes,kgN/ha,SYR,16.148918
p020,Nuts production,nutnes,kgN/ha,TKM,5.7500696
p020,Nuts production,nutnes,kgN/ha,TZA,0.85211313
p020,Nuts production,nutnes,kgN/ha,THA,18.365068
p020,Nuts production,nutnes,kgN/ha,TGO,4.2506952
p020,Nuts production,nutnes,kgN/ha,TUR,0.65503889
p020,Nuts production,nutnes,kgN/ha,UGA,0.33243188
p020,Nuts production,nutnes,kgN/ha,UKR,2.2679305
p020,Nuts production,nutnes,kgN/ha,USA,9.7321272
p020,Nuts production,nutnes,kgN/ha,BFA,2.7207017
p020,Nuts production,nutnes,kgN/ha,URY,0.623671
p020,Nuts production,nutnes,kgN/ha,UZB,16.165953
p020,Nuts production,nutnes,kgN/ha,VNM,23.467297
p020,Nuts production,nutnes,kgN/ha,ETH,1.384093
p020,Nuts production,nutnes,kgN/ha,ZMB,1.0027446
p020,Nuts production,nutnes,kgN/ha,SDN,1.136216
p021,Soyabeans production,soybean,kgN/ha,ARM,8.5276155
p021,Soyabeans production,soybean,kgN/ha,AFG,0.32134157
p021,Soyabeans production,soybean,kgN/ha,ALB,5.8914685
p021,Soyabeans production,soybean,kgN/ha,AGO,0.41353717
p021,Soyabeans production,soybean,kgN/ha,ARG,5.0000014
p021,Soyabeans production,soybean,kgN/ha,AUS,10.691852
p021,Soyabeans production,soybean,kgN/ha,AUT,32.469547
p021,Soyabeans production,soybean,kgN/ha,BGD,8.8915615
p021,Soyabeans production,soybean,kgN/ha,BOL,0.077220522
p021,Soyabeans production,soybean,kgN/ha,BWA,0.70621824
p021,Soyabeans production,soybean,kgN/ha,BRA,7.532546
p021,Soyabeans production,soybean,kgN/ha,BZE,22.006092
p021,Soyabeans production,soybean,kgN/ha,BGR,1.3320001
p021,Soyabeans production,soybean,kgN/ha,BDI,0.30404219
p021,Soyabeans production,soybean,kgN/ha,CMR,4.6562228
p021,Soyabeans production,soybean,kgN/ha,CAN,24.879467
p021,Soyabeans production,soybean,kgN/ha,CAF,0.040719405
p021,Soyabeans production,soybean,kgN/ha,LKA,46.711323
p021,Soyabeans production,soybean,kgN/ha,TCD,0.24875519
p021,Soyabeans production,soybean,kgN/ha,CHL,9.6531324
p021,Soyabeans production,soybean,kgN/ha,CHN,70.019051
p021,Soyabeans production,soybean,kgN/ha,COL,13.000001
p021,Soyabeans production,soybean,kgN/ha,COS,8.44485
p021,Soyabeans production,soybean,kgN/ha,CZE,32.75145
p021,Soyabeans production,soybean,kgN/ha,AZE,0.84210449
p021,Soyabeans production,soybean,kgN/ha,BEN,3.935529
p021,Soyabeans production,soybean,kgN/ha,BLR,3.4840624
p021,Soyabeans production,soybean,kgN/ha,ECU,3.8250868
p021,Soyabeans production,soybean,kgN/ha,EGY,161.39023
p021,Soyabeans production,soybean,kgN/ha,ELS,61.723301
p021,Soyabeans production,soybean,kgN/ha,FRA,27.149698
p021,Soyabeans production,soybean,kgN/ha,GEO,16.892731
p021,Soyabeans production,soybean,kgN/ha,GAB,0.16145633
p021,Soyabeans production,soybean,kgN/ha,DEU,25.975887
p021,Soyabeans production,soybean,kgN/ha,BIH,3.5109599
p021,Soyabeans production,soybean,kgN/ha,GRC,28.150774
p021,Soyabeans production,soybean,kgN/ha,GUA,10.113263
p021,Soyabeans production,soybean,kgN/ha,GIN,0.11897767
p021,Soyabeans production,soybean,kgN/ha,HON,8.6616468
p021,Soyabeans production,soybean,kgN/ha,HUN,42.232841
p021,Soyabeans production,soybean,kgN/ha,HRV,30.1
p021,Soyabeans production,soybean,kgN/ha,IND,35.17355
p021,Soyabeans production,soybean,kgN/ha,IDN,8
p021,Soyabeans production,soybean,kgN/ha,IRN,7.8841529
p021,Soyabeans production,soybean,kgN/ha,IRQ,87.382523
p021,Soyabeans production,soybean,kgN/ha,ITA,27.922468
p021,Soyabeans production,soybean,kgN/ha,CIV,4.8998523
p021,Soyabeans production,soybean,kgN/ha,KAZ,0.28429902
p021,Soyabeans production,soybean,kgN/ha,JPN,29.99999
p021,Soyabeans production,soybean,kgN/ha,KGZ,1.584246
p021,Soyabeans production,soybean,kgN/ha,KEN,2.0386779
p021,Soyabeans production,soybean,kgN/ha,KHM,1.2315637
p021,Soyabeans production,soybean,kgN/ha,PRK,8.8528271
p021,Soyabeans production,soybean,kgN/ha,KOR,40.292233
p021,Soyabeans production,soybean,kgN/ha,LVA,42.294796
p021,Soyabeans production,soybean,kgN/ha,LAO,1.2950776
p021,Soyabeans production,soybean,kgN/ha,LBN,8.4968796
p021,Soyabeans production,soybean,kgN/ha,LSO,8.1097565
p021,Soyabeans production,soybean,kgN/ha,LTU,10.115884
p021,Soyabeans production,soybean,kgN/ha,MDG,0.16642545
p021,Soyabeans production,soybean,kgN/ha,MWI,6.4819489
p021,Soyabeans production,soybean,kgN/ha,MYS,6.3146095
p021,Soyabeans production,soybean,kgN/ha,MLI,0.41831765
p021,Soyabeans production,soybean,kgN/ha,MEX,36.185001
p021,Soyabeans production,soybean,kgN/ha,MNG,1.2517391
p021,Soyabeans production,soybean,kgN/ha,MAR,3.0000019
p021,Soyabeans production,soybean,kgN/ha,MOZ,0.27823463
p021,Soyabeans production,soybean,kgN/ha,MDA,7.6999989
p021,Soyabeans production,soybean,kgN/ha,NPL,2.5651038
p021,Soyabeans production,soybean,kgN/ha,NLD,26.172573
p021,Soyabeans production,soybean,kgN/ha,NIC,3.7386022
p021,Soyabeans production,soybean,kgN/ha,NGA,2.5999999
p021,Soyabeans production,soybean,kgN/ha,PAK,84.674683
p021,Soyabeans production,soybean,kgN/ha,PAN,6.2339387
p021,Soyabeans production,soybean,kgN/ha,PRY,3.0000005
p021,Soyabeans production,soybean,kgN/ha,PER,7.0618339
p021,Soyabeans production,soybean,kgN/ha,PHL,4
p021,Soyabeans production,soybean,kgN/ha,POL,31.760893
p021,Soyabeans production,soybean,kgN/ha,PRT,17.472668
p021,Soyabeans production,soybean,kgN/ha,ZWE,2.6447155
p021,Soyabeans production,soybean,kgN/ha,ROM,3.7225854
p021,Soyabeans production,soybean,kgN/ha,RWA,0.02976382
p021,Soyabeans production,soybean,kgN/ha,RUS,1.8728614
p021,Soyabeans production,soybean,kgN/ha,SRM,6.8868098
p021,Soyabeans production,soybean,kgN/ha,SVN,43.378056
p021,Soyabeans production,soybean,kgN/ha,SVK,19.445452
p021,Soyabeans production,soybean,kgN/ha,ZAF,3.4809835
p021,Soyabeans production,soybean,kgN/ha,ESP,17.009125
p021,Soyabeans production,soybean,kgN/ha,SUR,10.818715
p021,Soyabeans production,soybean,kgN/ha,TJK,1.9325752
p021,Soyabeans production,soybean,kgN/ha,CHE,36.311611
p021,Soyabeans production,soybean,kgN/ha,SYR,58.24287
p021,Soyabeans production,soybean,kgN/ha,TZA,0.46424454
p021,Soyabeans production,soybean,kgN/ha,THA,7.2000012
p021,Soyabeans production,soybean,kgN/ha,TGO,2.3158419
p021,Soyabeans production,soybean,kgN/ha,TUR,38.790844
p021,Soyabeans production,soybean,kgN/ha,UGA,0.18111376
p021,Soyabeans production,soybean,kgN/ha,UKR,8.1795416
p021,Soyabeans production,soybean,kgN/ha,USA,26.20719
p021,Soyabeans production,soybean,kgN/ha,BFA,1.4822794
p021,Soyabeans production,soybean,kgN/ha,URY,4.6822295
p021,Soyabeans production,soybean,kgN/ha,UZB,58.304279
p021,Soyabeans production,soybean,kgN/ha,VEN,13.318556
p021,Soyabeans production,soybean,kgN/ha,VNM,36.000023
p021,Soyabeans production,soybean,kgN/ha,ETH,0.75407428
p021,Soyabeans production,soybean,kgN/ha,ZAR,0.036436826
p021,Soyabeans production,soybean,kgN/ha,ZMB,6.6000032
p021,Soyabeans production,soybean,kgN/ha,LUX,52.381428
p021,Soyabeans production,soybean,kgN/ha,SDN,4.0978875
p022,Groundnuts (Shelled Eq) production,groundnut,kgN/ha,ARM,6.9189243
p022,Groundnuts (Shelled Eq) production,groundnut,kgN/ha,AFG,0.24867964
p022,Groundnuts (Shelled Eq) production,groundnut,kgN/ha,ALB,14.616411
p022,Groundnuts (Shelled Eq) production,groundnut,kgN/ha,DZA,4.228436
p022,Groundnuts (Shelled Eq) production,groundnut,kgN/ha,AGO,0.33552516
p022,Groundnuts (Shelled Eq) production,groundnut,kgN/ha,ARG,20.000042
p022,Groundnuts (Shelled Eq) production,groundnut,kgN/ha,AUS,8.8066902
p022,Groundnuts (Shelled Eq) production,groundnut,kgN/ha,BGD,49.999973
p022,Groundnuts (Shelled Eq) production,groundnut,kgN/ha,BOL,1.368698
p022,Groundnuts (Shelled Eq) production,groundnut,kgN/ha,BWA,1.7520887
p022,Groundnuts (Shelled Eq) production,groundnut,kgN/ha,BRA,15.606166
p022,Groundnuts (Shelled Eq) production,groundnut,kgN/ha,BZE,17.854757
p022,Groundnuts (Shelled Eq) production,groundnut,kgN/ha,BGR,1.3319999
p022,Groundnuts (Shelled Eq) production,groundnut,kgN/ha,MMR,0.30342722
p022,Groundnuts (Shelled Eq) production,groundnut,kgN/ha,BDI,0.23529199
p022,Groundnuts (Shelled Eq) production,groundnut,kgN/ha,CMR,3.7778533
p022,Groundnuts (Shelled Eq) production,groundnut,kgN/ha,CAF,0.031511888
p022,Groundnuts (Shelled Eq) production,groundnut,kgN/ha,LKA,35.494877
p022,Groundnuts (Shelled Eq) production,groundnut,kgN/ha,TCD,0.19250646
p022,Groundnuts (Shelled Eq) production,groundnut,kgN/ha,CHL,23.948887
p022,Groundnuts (Shelled Eq) production,groundnut,kgN/ha,CHN,101.67616
p022,Groundnuts (Shelled Eq) production,groundnut,kgN/ha,COL,16.208315
p022,Groundnuts (Shelled Eq) production,groundnut,kgN/ha,COG,4.0318604
p022,Groundnuts (Shelled Eq) production,groundnut,kgN/ha,COS,20.951216
p022,Groundnuts (Shelled Eq) production,groundnut,kgN/ha,CUB,1.9392527
p022,Groundnuts (Shelled Eq) production,groundnut,kgN/ha,AZE,2.0892148
p022,Groundnuts (Shelled Eq) production,groundnut,kgN/ha,BEN,3.045625
p022,Groundnuts (Shelled Eq) production,groundnut,kgN/ha,DOM,18.255348
p022,Groundnuts (Shelled Eq) production,groundnut,kgN/ha,ECU,27.119198
p022,Groundnuts (Shelled Eq) production,groundnut,kgN/ha,EGY,107.59348
p022,Groundnuts (Shelled Eq) production,groundnut,kgN/ha,ELS,50.079514
p022,Groundnuts (Shelled Eq) production,groundnut,kgN/ha,GEO,13.706001
p022,Groundnuts (Shelled Eq) production,groundnut,kgN/ha,GAB,0.40056431
p022,Groundnuts (Shelled Eq) production,groundnut,kgN/ha,GMB,0.9649387
p022,Groundnuts (Shelled Eq) production,groundnut,kgN/ha,GHA,0.36994866
p022,Groundnuts (Shelled Eq) production,groundnut,kgN/ha,GRC,25.866285
p022,Groundnuts (Shelled Eq) production,groundnut,kgN/ha,GUA,29.875526
p022,Groundnuts (Shelled Eq) production,groundnut,kgN/ha,GIN,0.092074372
p022,Groundnuts (Shelled Eq) production,groundnut,kgN/ha,GUY,20.448809
p022,Groundnuts (Shelled Eq) production,groundnut,kgN/ha,HAI,1.3801113
p022,Groundnuts (Shelled Eq) production,groundnut,kgN/ha,HON,38.38097
p022,Groundnuts (Shelled Eq) production,groundnut,kgN/ha,IND,25.351719
p022,Groundnuts (Shelled Eq) production,groundnut,kgN/ha,IDN,8
p022,Groundnuts (Shelled Eq) production,groundnut,kgN/ha,IRN,19.560209
p022,Groundnuts (Shelled Eq) production,groundnut,kgN/ha,IRQ,70.898247
p022,Groundnuts (Shelled Eq) production,groundnut,kgN/ha,ISR,80.000008
p022,Groundnuts (Shelled Eq) production,groundnut,kgN/ha,CIV,3.9755211
p022,Groundnuts (Shelled Eq) production,groundnut,kgN/ha,KAZ,0.70532984
p022,Groundnuts (Shelled Eq) production,groundnut,kgN/ha,JAM,14.015888
p022,Groundnuts (Shelled Eq) production,groundnut,kgN/ha,JPN,40.000015
p022,Groundnuts (Shelled Eq) production,groundnut,kgN/ha,KGZ,1.2260153
p022,Groundnuts (Shelled Eq) production,groundnut,kgN/ha,KEN,4.9422469
p022,Groundnuts (Shelled Eq) production,groundnut,kgN/ha,KHM,0.95308161
p022,Groundnuts (Shelled Eq) production,groundnut,kgN/ha,PRK,6.8510208
p022,Groundnuts (Shelled Eq) production,groundnut,kgN/ha,KOR,37.022434
p022,Groundnuts (Shelled Eq) production,groundnut,kgN/ha,LAO,1.0022336
p022,Groundnuts (Shelled Eq) production,groundnut,kgN/ha,LBN,51.448395
p022,Groundnuts (Shelled Eq) production,groundnut,kgN/ha,LSO,6.5798912
p022,Groundnuts (Shelled Eq) production,groundnut,kgN/ha,LBY,12.432617
p022,Groundnuts (Shelled Eq) production,groundnut,kgN/ha,MDG,0.1287933
p022,Groundnuts (Shelled Eq) production,groundnut,kgN/ha,MWI,16
p022,Groundnuts (Shelled Eq) production,groundnut,kgN/ha,MYS,11.470448
p022,Groundnuts (Shelled Eq) production,groundnut,kgN/ha,MLI,0.3237274
p022,Groundnuts (Shelled Eq) production,groundnut,kgN/ha,MRT,0.14976677
p022,Groundnuts (Shelled Eq) production,groundnut,kgN/ha,MEX,25.39299
p022,Groundnuts (Shelled Eq) production,groundnut,kgN/ha,MNG,1.0156047
p022,Groundnuts (Shelled Eq) production,groundnut,kgN/ha,MAR,2.9999998
p022,Groundnuts (Shelled Eq) production,groundnut,kgN/ha,MOZ,0.21531995
p022,Groundnuts (Shelled Eq) production,groundnut,kgN/ha,NAM,0.16821383
p022,Groundnuts (Shelled Eq) production,groundnut,kgN/ha,NPL,1.9850806
p022,Groundnuts (Shelled Eq) production,groundnut,kgN/ha,MKD,15.266117
p022,Groundnuts (Shelled Eq) production,groundnut,kgN/ha,NIC,22.088369
p022,Groundnuts (Shelled Eq) production,groundnut,kgN/ha,NER,0.076696917
p022,Groundnuts (Shelled Eq) production,groundnut,kgN/ha,NGA,1
p022,Groundnuts (Shelled Eq) production,groundnut,kgN/ha,PAK,66.463249
